Abdirahman Frid     19 
Harald Isaksson     17 
Mohamad Ljunggren   15
Kent Göransson      19 
Johan Lundqvist     6  
Bengt Gustafsson    6  
Göran Bengtsson     3  
Stephanie Öberg     17 
Berit Persson Sjöblo9  
Nina Petersson-Gusta14 
Johan Eriksson      14 
Gustaf Andersson    6  
Einar Johansson     16
Kerstin Bengtsson   9  
Kaj Broberg Sandberg6  
Malin Persson       6  
Ingrid Khan         11 
Emelie Edvardsson   14 
Sigge Blomgren Malm 17 
Ida Wallin          9  
Julia Olsson        5  
Glenn Andersson     20 
William Ali         14
Kerstin Ericson     8  
Peter Jansson       7  
Benjamin Gustafsson 13 
Matilda Westerberg  9  
Uno Holst           6  
Per Samuelsson      17 
Marianne Bergstrand 20 
Erik Gunnarsson-Moha13 
Therese Holmgren    16 
Erik Holmgren       16
Kerstin Gustafsson  17 
Ester Rosén-Lindgren11 
Ingvar Månsson Håkan1  
Christoffer Carlson 11 
Lars Nilsson        0  
Robin Hansson       5  
Boris Söderström    14 
Linus Hosseini      18 
Vilma Näslund       10 
Karin Lundmark Svahn9
Kerstin Lindvall    16 
Ingrid Norgren      15 
Noah Larsson        0  
Christina Gustafsson3  
Ulla Johansson      15 
Erik Franzén        8  
Sten Ekstrand       10 
Eric Ibrahim-Larsson20 
Johan Magnusson     14 
Anna Franzén Nilsson20
Kerstin Nilsson     15 
Björn Wiklund       1  
Sixten Mohamed      9  
Carina Ljung        4  
Liselotte Johnsson  14 
Sara Johansson      12 
Yousef Andersson    8  
Bo Svensson         10 
Eleonor Lindberg Lin1  
Uno Vestin-Persson  5
Kerstin Åberg       17 
Gustaf Andersson    2  
Astrid Karlsson     0  
Jon Bergström       0  
Anita Gustafsson    7  
Dan Magnusson       16 
Maria Bäckman       14 
Magnus Hägglund     6  
Göte Lindén         20 
Robin Persson       17
Kim Bergström       20 
Mikael Jonsson      20 
Elisabeth Löfgren-Li16 
Ingrid Andersson    3  
Max Bengtsson       18 
Malin Olsson        15 
Inger Abdi          12 
Ulf Holmberg        11 
Anna Ericson        4  
Rolf Moberg-Nordströ7
Kim Eriksson        8  
Albert Hansson      5  
Sofie Andersson     12 
Linus Svahn         13 
Marta Berg          13 
Christian Pettersson16 
Per Eriksson Malm   17 
Christopher Sjöström15 
Jonas Ahlberg       14 
Maria Hassan        0
Kim Johannesson     17 
Filippa Landin      13 
Alexander Green     15 
Anders Lindberg     1  
Viktor Jonsson      18 
Therese Persson-Åsbe16 
Michael Håkansson   14 
Eva Svensson-Hansson6  
Matilda Svensson    10 
Jennifer Hallberg-Lj16
Kim Johansson-Anders8  
Nils Dahlström      13 
Emilia Carlsson     6  
Gustaf Andersson    8  
Eric Modig          12 
Carl Alm Marklund   6  
Alfred Malmgren Erik13 
Olov Hellström-Larss6  
Margareta Krantz    5  
Patrick Sandberg    14
Kjell Claesson-Henri0  
Helga Eriksson      14 
Elisabet Ismail     16 
Margareta Persson   20 
Billy Gustafsson-Kar19 
Julia Karlsson      7  
Göran Olsson-Johanss5  
Caroline Jonsson Eri1  
Mohammed Lindfors-Li6  
Johanna Olsson      10
Kjell Eriksson      5  
Ulf Hedlund         17 
Gottfrid Jarl Herman3  
Helena Werner       14 
Anders Viklund      9  
Matheo Blomqvist Edv14 
Lena Löfgren Karlsso4  
Gustaf Söderholm    9  
Ines Mattsson       14 
Yvonne Malmgren     16
Kjell Forsberg      16 
Sigvard Danielsson  3  
Lina Norlin         9  
Allan Nyström       2  
Anne Kristoffersson 1  
Bo Karlsson         8  
Christina Singh     9  
Charlie Granberg    16 
Tilde Olsson Malmber6  
Catarina Bergström  2
Kjell Lindh         10 
Göran Blom-Lindberg 19 
Diana Jönsson       0  
Peter Andersson-Asp 19 
Valentin Claesson-Ch9  
Emma Larsson        12 
Hugo Karlsson       9  
Lena Karlsson       3  
Omar Johansson      8  
Mikael Hult         7
Klara Johansson     0  
Johanna Martinsson  10 
Cecilia Nilsson     14 
Jan Westin          19 
Angela Karlsson Öhma19 
Peter Erlandsson Nys16 
Per Larsson         1  
Joacim Storm        2  
Evald Nyman         6  
Karin Andersson Berg16
Klas Björklund      18 
Alva Larsson        7  
Rigmor Jonsson      17 
Johan Pålsson       1  
Lennart Wallin-Ander6  
Lars Karlsson Lilja 16 
Mimmi Hultgren      20 
Fredrik Öberg       10 
Birgitta Lundberg   19 
Peter Ståhl         18
Knut Ottosson       18 
Erica Lundqvist     15 
Frida Marklund-Carls4  
Gunnar Johansson Eri10 
Madelene Eriksson   6  
Thomas Nilsson      20 
Eva-Lena Norman     13 
Sofia Pettersson Kar0  
Birgitta Olsson     20 
Joanna Östman       4
Knut Skoglund       3  
Susanne Bergkvist An13 
Elisabet Jonsson    2  
Lisa Olofsson       5  
Daniel Karlsson     19 
Arthur Nilsson      10 
Robert Larsson      9  
Henrik Östling      5  
Mats Wallin-Svensson6  
Erling Malmqvist    14
Kristian Johansson  3  
Birgitta Augustsson 9  
Amanda Ljung        15 
Fanny Sandström-Dani9  
Inga Hanna          1  
Hilda Wahlström     14 
Noel Olsson Lindkvis15 
Magnus Lindqvist    12 
Anna Johansen       14 
Livia Petersson Gust9
Kristian Nilsson    0  
Viola Johansson     20 
Jonny Malmberg-Dahlq11 
Helena Karlsson     19 
Mauritz Olsson-Roos 1  
Håkan Olsson        3  
Lars Andersson      9  
Maria Mattsson      10 
Sofia Wennberg      5  
Fredrik Holmberg    14
Kristin Johansson We17 
Ulla Persson Grönlun6  
Inga Eriksson-Nilsso5  
Oliver Nilsson-Jakob16 
Nellie Sundberg     17 
Madeleine Johansson 4  
Loui Larsson        17 
Robert Forsberg Olof17 
Karl Pettersson     1  
Johan Nilsson       18
Kristina Alexanderss2  
Nils Lundell        10 
Alexandra Johansson-3  
Denise Erlandsson   11 
Milo Eklöf-Andersson12 
Brita Bergström     10 
Johannes Jansson    20 
Rasmus Olausson Ande16 
Mats Wikström       11 
Nils Johansson      14
Kristina Andersson  1  
Lena Olsson         9  
Helen Dahlqvist     14 
Bo Wahlgren         4  
Karl Blom           3  
Peter Jonsson       18 
Elsa Karlsson       5  
Barbro Möller       13 
Gustav Eriksson     2  
Jakob Engberg       12
Kristina Andersson  1  
Åke Larsson         3  
Martin Westman      3  
Veronika Nordström-B19 
Magnus Lindgren     20 
Ronny Gustafsson    13 
Jörgen Axelsson     14 
Stig Hjort          13 
Zahra Hultman-Vikstr11 
Maria Svensson      12
Kristina Andersson  3  
Malin Karlsson      12 
Daniel Wahlgren-Hall17 
Richard Johnsson    15 
Robert Brodin       20 
Evy Jonsson         11 
Eva Göransson       15 
Anna Nilsson        3  
Liam Nilsson        8  
Elisabeth Wallin    0
Kristina Axelsson   18 
Lars Isaksson       8  
Fredrik Olsson      16 
Linnéa Norberg      10 
Amir Karlsson       11 
Filippa Gustafsson H10 
Erica Nilsson       10 
Rune Häggström-Karls18 
Lars Björkman Grahn 12 
Kristina Johansson H17
Kristina Bengtsson  18 
Per Mohamed Lindqvis11 
Nils Andersson      5  
Jill Lind           14 
Alexander Mohammad  0  
Edward Larsson Svens8  
Carina Norgren      18 
Andreas Magnusson   14 
Torbjörn Svensson   11 
Albin Hjalmarsson-Ma6
Kristina Berglund   9  
Gerhard Ekelund Ande8  
Christoffer Persson 9  
Karin Johansson     18 
Ulf Roos            3  
Karina Olsson       4  
Linnea Roos Jonsson 15 
Arne Stenberg       9  
Oliwer Lindén       2  
Nils Wennberg Lindah15
Kristina Bohman Björ1  
Terese Sandberg     1  
Louise Karlsson Hans11 
Ann-Christin Boman  14 
Anne-Marie Magnusson12 
Lisbeth Persson-Hass13 
Inger Andersson Hedl2  
Åke Danielsson      16 
Ove Holgersson      2  
Ann-Christine Sjöste17
Kristina Carlsson   14 
Melina Svensson     14 
Mikael Melin Ström  4  
Irene Lilja         6  
Michael Ahlgren     17 
Åke Nilsson         14 
Pia Viklund         10 
Agnes Höglund       17 
Per Olsson Bengtsson4  
Olov Lundgren       18
Kristina Eliasson   15 
Stefan Gustafsson   14 
Linnéa Dahlberg Mark7  
Therese Gunnarsson E16 
Jenny Melander      3  
Margareta Magnusson 9  
Ellen Bengtsson     8  
Otto Hansson        2  
Gustaf Bengtsson    17 
Evert Nilsson       15
Kristina Forsberg-Lu18 
Gustav Oskarsson    2  
Lovisa Lindgren     4  
Daniella Berglund-Jo8  
Martin Jönsson      13 
Marita Stenberg     18 
Josefine Hansson    3  
Carl Berg           6  
Tommy Ljung         15 
Anders Svensson     4
Kristina Holmberg-Da0  
Martin Johansson    12 
Emma Andersson Nords13 
Anders Ekman        2  
Mohammed Malmberg   15 
Olof Carlsson       1  
Lars-Göran Molin    4  
Ingvar Said-Eriksson20 
Gunilla Svärd       10 
Alva Andersson      18
Kristina Jansson    8  
Elias Hedström      3  
Mona Sjöström       6  
Lena Svensson       0  
Wille Gunnarsson    19 
Moa Chen Bäckström  6  
Nathalie Bengtsson S19 
Alve Carlsson Ekströ16 
Jörgen Henriksson Br14 
Birgitta Johansson  19
Kristina Johnsson Jo17 
Anders Nilsson-Torst4  
Mats Norén Lundberg 2  
Margareta Jonsson Gu11 
Henrik Petersen     1  
Nils Andersson      8  
Adrian Svensson     9  
Bror Larsson        6  
John Henriksson     0  
Julia Holmberg      5
Kristina Jonsson    17 
Mats Karlsson       9  
Susanne Grahn       10 
Vilhelm Melin       12 
Karl Åström         13 
Kristian Göransson  1  
Annikki Hansson Fors10 
Marie Jonsson       15 
Anders Karlsson     20 
Margareta Jacobsson 11
Kristina Karlsson   17 
Lisbeth Malmqvist   10 
Oscar Ericson       15 
Margareta Östlund   11 
Sven Johansson Jonss15 
Lars Lindgren       16 
Lena Jacobsson      17 
Egon Ekström        13 
Sten Magnusson      5  
Alexander Ljung     4
Kristina Larsson    10 
Cecilia Karlsson    3  
Christina Melander  4  
Ella Olsson         14 
Johan Johansson     8  
Minna Johansson     15 
Christofer Lindell N5  
Karin Bergström     11 
Robin Stenberg Karls2  
Lise-Lotte Jakobsson12
Kristina Olofsson   0  
Melissa Ivarsson    0  
John Pettersson     10 
Oscar Westberg      10 
Kasper Lindell Nilss12 
Ann Wikström        19 
Lennart Samuelsson  14 
Elisabeth Persson-An13 
Anders Åberg        19 
Ingrid Karlsson     2
Kristina Olsson     17 
Liv Nilsson         9  
Ida Lind            19 
Carina Westman      12 
Eva Hallin-Johansson12 
Håkan Hjort-Jönsson 18 
Rudolf Svensson     20 
Anna Söderholm      8  
Arthur Blomkvist    15 
Hilding Ismail      7
Kristina Tran       8  
Samir Borg          3  
Melker Wallin       7  
Johanna Sundberg    13 
Kent Persson-Söderlu19 
Ola Granberg        13 
Robert Ström        11 
Hedvig Andersson    11 
Fredrik Andersson   2  
Julius Persson      1
Kristofer Nyman-Jons1  
Ivar Sundin-Lindahl 4  
William Nilsson     1  
Jennifer Andersson  9  
Anna Sjöberg        7  
Rune Larsson        18 
Rolf Olsson         12 
Britt Bäck          18 
Simon Hansson-Peters9  
Algot Eriksson      11
Kristoffer Nordgren 5  
Peter Åberg         19 
Linnea Westlund     16 
Per Hedlund         10 
Gustaf Kvist        11 
Elisabeth Persson Ho16 
Jonas Andersson     13 
Kajsa Mårtensson    16 
Johanna Persson     11 
Alexandra Almgren   6
Kurt Persson        0  
Olof Boström        19 
Harald Boman        6  
Sonja Nilsson       12 
Ewa Petersson       8  
Lucas Andersson     1  
Hannes Blom         20 
Leonard Pettersson  8  
Marie Lindberg Svens0  
Leah Edström        7
Kurt Wallin         2  
Anna Svensson Erikss12 
Jenny Lindgren      11 
Gunnar Öhman        19 
Lena Sandell Svensso20 
Jonas Lindblom      0  
Markus Andersson    3  
Rickard Engberg     19 
Elisabeth Lund      3  
Cecilia Persson     10
Lars Andersson      15 
Göran Jansson-Ali   18 
Maria Sjögren       11 
Johnny Torstensson  17 
Rickard Holm        2  
Agneta Pettersson   14 
Ulf Lindström       0  
Helen Strandberg-Tho20 
Martina Lundgren    10 
Valdemar Singh      4
Lars Andersson      8  
Kjell Karlsson      13 
Roger Andersson     10 
Maud Gustavsson     9  
Stefan Larsson Svens14 
Maria Johansson     13 
Signe Höglund Werner2  
Karl Andersen       4  
Maria Johansson     3  
Johan Nygren-Fredrik19
Lars Andreasson     19 
Linnéa Nyberg       9  
Ove Johansson-Gunnar16 
Björn Norman        9  
Stellan Olofsson    12 
Rose-Marie Hedström 10 
Oliver Grahn        11 
William Paulsson    11 
Georg Nyström       17 
Charlie Johansson   14
Lars Antonsson      6  
Sara Andersson      8  
Ulrika Gustafsson   8  
Lennart Persson     2  
Johannes Johansson  0  
Ulla Krantz         5  
Arne Mohamed        9  
Maria Lövgren       8  
My Jönsson Blom     8  
Gun Haglund         0
Lars Axelsson       14 
Gunnel Paulsson     9  
Marianne Melin      6  
Marie Svensson      6  
Felicia Hedlund     3  
Mikael Andersson    7  
Ester Olofsson      3  
Thor Olsson         8  
Per Mattsson        3  
Judith Gustafsson   13
Lars Backman        11 
Lena Gabrielsson    7  
Nils Jonsson-Axelsso5  
Benjamin Dahlgren   9  
Tilde Eriksson      10 
Sigrid Söderström   2  
Susanne Rosengren   10 
Sonja Holm          4  
Eva Johansson       4  
Malin Eriksson      17
Lars Berg           2  
Lovisa Johansson    3  
Margareta Lundqvist 18 
Olle Andersson      18 
Klara Lundholm      0  
Ingemar Aronsson-Per16 
Ludvig Gunnarsson   9  
Ivan Adolfsson      17 
Cecilia Sandberg    0  
Rune Karlsson-Gustaf18
Lars Blomberg       1  
Erik Malmgren-Nyberg6  
Elisabeth Eriksson  6  
Noel Karlsson       19 
Elisabet Andersson A6  
Hanna Andrén        19 
Roland Nilsson      13 
Alexander Axelsson K17 
Astrid Sjöblom Gusta18 
Elisabeth Nilsson-Bj19
Lars Dahlin         18 
Birgitta Sjöberg Pih5  
David Gustavsson    13 
Sabina Bengtsson    5  
Martin Svensson Göra15 
Birgitta Ali        3  
Fredrik Johansson   10 
Amira Nilsson       19 
Anna Holmqvist      20 
Melker Johansson    15
Lars Dahlin         3  
Anna Ström          17 
Birgitta Lindskog Er0  
Pernilla Stenström  5  
Elias Lindström     7  
Henrik Svensson     11 
Sture Wikström      6  
Sara Johansson      11 
Erik Olsson         0  
Ingrid Johansson-Mob7
Lars Engström-Rehn  6  
Christina Persson   4  
Rut Eriksson-Larsson1  
Adam Olsson-Berglund9  
Agnes Mohamud       14 
Joachim Johansson   18 
Bert Andreasson     14 
Viola Lindberg      12 
Linnea Jakobsson    17 
Johnny Persson      14
Lars Forsberg Issa  16 
Viktoria Strid-Krist15 
Katarina Pettersson 7  
Karl Nilsson        20 
Kristina Berg-Anders19 
Marcus Pettersson   12 
Maya Karlsson       19 
Emil Berggren       8  
Bengt Eklund Hellber5  
Jan Nilsson         12
Lars Granlund       16 
Emilia Wallén       17 
Åsa Paulsson-Erlands16 
Ivar Lundberg       0  
Robert Brandt       6  
Erik Johansson-Jakob20 
Ulf Johansson       17 
Joakim Eriksson     16 
Jim Lundin          7  
Alice Karlsson      20
Lars Hansson        20 
Svante Svensson     6  
Yvonne Melander     12 
Astrid Gustafsson-Sv3  
Sigvard Olsson      7  
Tore Blomberg       20 
Khalid Kjellberg    5  
Åke Westerberg-Falk 13 
Emil Gustafsson     4  
Josefin Karlsson-Pet9
Lars Holmström      13 
Michael Martinsson-F17 
Malin Karlsson      19 
Michael Nyberg      4  
Heléne Svensson Lind10 
Kerstin Bolin       4  
David Karlsson      11 
Karin Ahlin         1  
Tina Boström        19 
Karl Bengtsson      6
Lars Ibrahim Khan   19 
Hedvig Wallén       17 
Iréne Johansson     12 
Karl Sundqvist      20 
Lukas Berglund      5  
Alvin Hagman Åström 10 
Helen Skoglund      2  
Marie-Louise Alm    20 
Cecilia Andersson-Br6  
Axel Haglund        20
Lars Karlsson       8  
Ebba Olsson         1  
Doris Sjölander     3  
Niclas Svensson-Erik1  
Maria Andersson     14 
Karl Pettersson     12 
Jerry Lundgren      18 
Anders Sandell      5  
Emil Svensson-Jansso2  
Christina Westlund  2
Lars Larsson        13 
Fabian Karlsson     19 
Viola Hellström     10 
Gunnar Karlsson     12 
Charlie Larsson     8  
Kent Holmberg Ahmad 12 
Viola Nyström Haglun5  
Kevin Björkman      20 
Lars Håkansson      13 
Anna Nordlander     16
Lars Larsson        4  
Ulla Moberg         1  
Elisabet Storm      10 
Mio Bengtsson       16 
Per Andersson       18 
Elvira Grahn        17 
Kristina Nilsson    12 
Nils Carlsson       7  
Angela Granlund     8  
Simone Johansson    10
Lars Larsson Johnsso18 
Malin Olofsson      15 
Irene Pedersen Nilss17 
Mikael Hermansson-He18 
Ann-Charlotte Ali   9  
Christian Lundin    6  
Sofia Thulin        17 
Laila Nilsson       3  
Karl Håkansson      15 
Elna Jonsson        4
Lars Larsson-Blom   14 
Annica Pedersen     14 
Linnea Larsson      3  
Valdemar Wikström   15 
Rune Lundqvist      2  
Ann Ågren Söderqvist8  
Jennie Johnsson     1  
Kristian Olsson     16 
Ragnar Fredriksson  12 
Bertil Lundh        15
Lars Mattsson       14 
Folke Fransson      2  
Ingvar Nilsson Perss9  
Sandra Johansson-Sun17 
Torgny Moberg       10 
Wilma Törnqvist     18 
Birger Gustavsson   7  
Mikael Andersson-Osk3  
Hans Rosén          12 
Katarina Karlsson   20
Lars Nilsson        4  
Mohamad Lindberg    20 
Herman Pihl         0  
Erik Johansson      15 
Lars Malm           6  
Erik Jansson        6  
Elisabeth Bengtsson 1  
Louise Nilsson      10 
Evelina Johansson   0  
Mikael Lantz        4
Lars Nilsson        7  
Elisabet Dahl       19 
Bengt Larsson       20 
Eva Vikström        1  
Niklas Moberg       18 
Anna-Lena Lundgren L2  
Kerstin Edvardsson-J16 
Alice Östman        11 
Linnea Gustafsson-Le10 
Mariann Lundström-St11
Lars Ström          15 
Margareta Boström Ni11 
Jan Johansson Björkm15 
Lisbeth Carlsson    12 
Ulf Berggren Björk  0  
Ragnar Sandberg     7  
Lars Andersson Berg 8  
Martin Lind         3  
Torsten Ivarsson    16 
Ali Andreasson      10
Lars Svantesson     2  
Sven Andersson      9  
Håkan Grönlund      3  
Laila Bengtsson     17 
Vega Isaksson       15 
Maria Andersson     4  
Hans Lundberg       7  
Lars Sandberg       11 
Helena Björkman     5  
Olof Nilsson        20
Lars Söderström     6  
Monica Almqvist Björ4  
Eva Nilsson         16 
Linnea Abrahamsson  7  
Tomas Pettersson    19 
Christina Östman    15 
Arne Hjelm Börjesson19 
Erik Nordlander     19 
Ester Söderberg Åstr13 
Patrik Aronsson     0
Lars Turesson       4  
Kent Persson        13 
Felicia Persson     8  
Jens Ström          3  
Catarina Holmqvist  19 
Johannes Nilsson    13 
Christer Axelsson   15 
Rita Nilsson        0  
Amanda Eriksson     9  
Maria Johansson     13
Lars Wallin         11 
Katarina Viklund    5  
Stig Andrén         18 
André Östlund       16 
David Johansson     10 
Mimmi Johansson     6  
Emilia Ottosson     9  
Sven Lundquist-Olsso6  
Emma Lilja Hellberg 1  
Krister Alm         14
Lars-Erik Persson   2  
Christoffer Olsson  6  
Märta Hansen        8  
Edith Nordin        6  
Jesper Johansson-Hel13 
Conny Bäckström     12 
Ingvar Jensen       6  
Henrik Sjödin       10 
Nina Karlsson       4  
Carlos Ivarsson     4
Lars-Olof Nilsson   0  
Andreas Bengtsson   20 
Linus Karlsson      16 
John Bohman         1  
Nora Kristensson    2  
Marita Lundqvist-Olo3  
Per Palm Svensson   14 
Tomas Danielsson    16 
Mohammad Johansson  7  
Freja Persson       7
Lars-Åke Li         16 
Uno Ibrahim         17 
Yvonne Lindgren     6  
Ella Lindström      19 
Daniella Hassan     0  
Pia Johansson Persso16 
Carl Lind           15 
Reinhold Magnusson  13 
Irene Sandström     3  
Margaretha Lindström9
Laura Gustafsson    2  
Maria Nilsson       7  
Sofia Jonsson       8  
Torbjörn Johansson  5  
Therése Einarsson   10 
Oliver Hansson      16 
Bertil Wall Forsberg8  
Melker Andersson    9  
Viola Nilsson       15 
Lennart Björklund   0
Laura Karlsson      20 
Erik Näslund        2  
Britt-Marie Carlsson3  
Håkan Arvidsson     11 
Viktor Nilsson      16 
Gerd Arvidsson-Wang 7  
Hans Borg           6  
Hans Olsson         10 
Maria Westberg Abbas0  
Peter Jakobsson     7
Lea Westerlund      5  
Arvid Svensson      3  
Birgitta Andersson  17 
Christina Hansson   13 
Ida Berg            8  
Joel Johansson      20 
Emma Sandberg       2  
Anders Lundqvist-Ber6  
Viola Samuelsson    14 
Olof Roos           14
Leia Marklund       6  
Robert Johnsson     8  
Yvonne Stark        6  
Ragnar Ibrahim      1  
Karin Jansson Olsson13 
Kristina Eliasson   6  
Pia Rask            4  
Inge Svanberg Nilsso2  
Karl Nordlander-Dahl9  
Claudia Ahlberg     4
Leif Eriksson       3  
Tindra Nordström    7  
Erik Hedlund        17 
Gunnar Carlsson-Östl5  
Susanna Nilsson     11 
Helena Gustavsson   7  
Mats Gren           8  
Helena Gashi        15 
Carl Levin          14 
Ethel Larsson       18
Leif Gabrielsson    11 
Ingrid Jönsson      5  
Lars Lindberg       5  
Per Johansson       3  
Oskar Söderlund     7  
Christopher Nilsson 19 
Anton Bergström     10 
Carl Johansson      13 
Karin Öhman         17 
Victoria Eklund Olss15
Leif Linder         5  
Lucas Olsson        4  
Henrik Eriksson     14 
Anders Gustafsson   12 
Veronika Bergström  7  
Anita Pettersson    13 
Eva Östling         20 
Kristina Andrén     12 
Erik Lindell        14 
Agneta Holmberg     17
Leif Lund           9  
Carl Hallberg       1  
Johan Berglund-Karls13 
Ola Ericsson        6  
Lennart Karlsson    6  
Andreas Zhang       18 
Aina Jönsson Ekström9  
Ragnar Ekberg       12 
Simon Nilsson       3  
Ulrica Hellberg     2
Leif Pedersen       19 
Sigurd Palmgren     11 
Jan Moberg          6  
Erik Eriksson       3  
Niklas Karlsson     3  
Berit Börjesson     12 
Mattias Jansson     10 
Lars Söderholm      3  
Kristina Wahlberg   1  
Britt Söderlund Lind7
Leif Robertsson     11 
Sture Eklund Söderbe13 
Charlotte Marklund-B11 
Sven Ljungberg      13 
Ann-Christin Ahmed  16 
Kristin Carlson     13 
Johannes Ali        9  
Sten Jönsson        8  
Jenny Nordström-Gust3  
Elisabeth Sjöberg   10
Leif Ståhl-Nilsson  9  
Torsten Wiklund     9  
Ann Karlsson        10 
Erik Blomqvist      9  
Fredrik Olander Lilj4  
Anita Carlsson      12 
Jan Gustafsson      0  
Margareta Larsson   2  
Christina Sandström 9  
Anna Ekstrand       11
Lena Ahmed Karlsson 4  
James Rydberg       4  
Linnea Hultgren     10 
Minna Ahlström      13 
Marie Johansson     5  
Stefan Svensson     6  
Lennart Andersson   4  
Christina Sjödin    14 
Rebecca Malm        18 
Florence Andersson-I10
Lena Eriksson       3  
Mathilda Bodin      2  
Sofia Sjölin        6  
Mona Sjöstrand Bolin7  
Elisabet Svedberg   7  
Ronny Andersson-Pers10 
Maria Åsberg        7  
Mary Mohammadi      1  
Charlotte Öberg     9  
Elisabeth Engström  7
Lena Karlsson-Erikss6  
Elin Andersson Nilss16 
Arne Persson        13 
Eva Wiklund         16 
Anna Jonsson        15 
Luna Svensson       20 
Jenny Johansson Jans5  
Maria Andreasson    17 
Ingemar Levin       8  
Marika Jonasson     14
Lena Knutsson       20 
Nils Johannesson    4  
Niclas Larsson      1  
Bror Nordin Jönsson 5  
Elisabet Andersson  18 
Johan Karlberg-Larss3  
Marianne Pettersson 7  
Charlotta Eklund    5  
Johan Karlsson      20 
Karin Svensson      18
Lena Löfgren        11 
Felicia Sahlin      9  
Inga-Britt Westin   9  
Lilly Hedberg Johans15 
Karl Karlsson       5  
Mariam Olsson       11 
William Bergström-Da3  
Eric Olofsson Karlst10 
Elin Ali Henriksson 0  
Johan Olausson      9
Lena Pettersson     19 
Maria Blom          18 
Daniel Johansson    6  
Margareta Franzén   12 
Lena Andersson-Karls16 
Erik Andersson      5  
Göran Hedström      0  
Mattias Johansson   20 
Yvonne Lind         10 
Johan Pettersson    9
Lena Wester         1  
Olof Sundqvist Johan18 
Lars Westerberg Nord7  
Marie Palm          16 
Tage Modig          12 
Elin Petersson      9  
Jens Holmberg       4  
Lars Ekman Eriksson 19 
Birgitta Nilsson    19 
Marianne Forslund   20
Lennart Ahmad       0  
Maria Roos          16 
Johan Melander      1  
Robert Nilsson      4  
Mary Knutsson       1  
Christer Karlsson   5  
Kerstin Mattsson    9  
Mats Hedin          14 
Gertrud Strömberg   18 
Ingela Nordström    18
Lennart Eriksson    18 
Sarah Berg          0  
Arne Granlund Svenss20 
Elna Lundqvist      3  
Johan Lindgren      10 
Gabriel Söderström  11 
Gunvor Larsson      19 
Julian Lantz Persson13 
Elin Lindström      19 
Mohammad Svärd      14
Lennart Gunnarsson  11 
Kerstin Andersson   9  
Mohamed Modig       17 
Torbjörn Karlsson Pe15 
Luis Johansson-Lind 9  
Oliver Fredriksson  3  
Pär Wikström        3  
Marie Nilsson Nilsso9  
Edvard Fredriksson  11 
Lisa Said           15
Lennart Johansson   20 
Gunnar Gunnarsson   7  
Gustav Hellgren     11 
Katarina Svensson Ny9  
Georg Persson       2  
Emma Karlsson-Jansso19 
Inger Karlsson      16 
Ingegerd Holmström-L20 
Olov Bylund         20 
Greta Lindblom      5
Lennart Lindgren    20 
Victor Niklasson    11 
Johannes Björk      9  
Maria Svensson      13 
Patrik Forsgren     17 
Liselotte Lund Janss18 
Karl Gustafsson Lund13 
Margareta Lund      12 
Jimmy Claesson-Weste7  
Anders Thorén       4
Lennart Ljung       2  
Roger Lindvall      12 
Irma Gustafsson     0  
Maria Alfredsson    9  
Nathalie Andersson  4  
Maria Granström-Fors4  
Linus Nilsson Samuel1  
Yusuf Rask          5  
Lily Johansson-Ander6  
Sofie Ibrahim       8
Lennart Persson     1  
Maria Nilsson       15 
Rebecka Josefsson   7  
Zahra Gabrielsson   2  
Märtha Bäck         3  
Christina Jonsson   9  
Thore Johansson     19 
Erland Andersson    10 
Samuel Lindvall     18 
Linda Westman       16
Lennart Vallin      10 
John Wennberg-Rosenq12 
Eva Nilsson         2  
Viola Tran          13 
Gustav Jonasson     12 
Carina Arvidsson    12 
Gunnar Hult         4  
Ludvig Johansson    14 
Eva Johansson       17 
Pernilla Gustafsson 8
Leo Carlsson        11 
Hugo Johansson      11 
Carl Forsberg-Erikss2  
Anna Abrahamsson    1  
Maria Edström       15 
Marie Lind          2  
Sonja Lindström     6  
Ingvar Gustafsson-Er4  
Elisabeth Berg      7  
Lars Fransson       8
Leo Karlsson        0  
Jenny Lind          20 
Jan Hermansson      9  
Vanja Hall          2  
Martina Holm        12 
Eleonora Wallin     19 
Alina Johansson     8  
Krister Hedlund-Nils19 
Kim Göransson       18 
Sara Söderberg      2
Leo Sjölander       16 
John Östling        18 
Viktor Eklöf        18 
Jörgen Persson      6  
Nils Johansson      20 
Emilie Landström Ekd10 
Kajsa Berg Olsson   9  
Erik Ericsson       11 
Siv Håkansson       8  
Berit Eriksson      13
Leon Brännström     5  
Elisabet Karlberg-An9  
Mustafa Danielsson  15 
Henry Byström       18 
Karin Petersson     2  
Aleksandra Josefsson10 
Viktoria Sandberg   10 
Omar Johansson      1  
Carl Henningsson    3  
Matheo Moberg Holm  5
Leon Carlsson       4  
Lina Johansson      7  
Hans Friberg        2  
Robert Pettersson   1  
Mikael Hedlund Jonss14 
Lillemor Håkansson  3  
Viktor Alexandersson12 
Carl Jensen         12 
Marek Andersson     2  
Kristine Ahmed      15
Leon Svensson       20 
Evy Larsson-Nyman   11 
Niklas Nilsson      2  
Christin Isaksson   0  
Gösta Carlberg      16 
Elliot Ekholm       6  
Åke Eriksson        1  
Åke Ivarsson        10 
Lotta Forsberg      20 
Solveig Sjögren     17
Leona Arvidsson-Pett13 
Johan Vikström      2  
Rose-Marie Berg     8  
Nina Rosén          20 
